MMult_1x4_8,,
40,7.111111e+00,2.664535e-15
80,6.481013e+00,7.105427e-15
120,6.723735e+00,1.065814e-14
160,6.820983e+00,1.421085e-14
200,6.464646e+00,1.421085e-14
240,6.196325e+00,1.776357e-14
280,6.428111e+00,1.776357e-14
320,6.206648e+00,2.842171e-14
360,6.216241e+00,2.309264e-14
400,6.303245e+00,2.842171e-14
440,5.887345e+00,3.197442e-14
480,6.083503e+00,3.907985e-14
520,5.665109e+00,3.907985e-14
560,5.810578e+00,4.618528e-14
600,5.720415e+00,4.263256e-14
